,id,Time,Tweet,Processed_Tweets,tags
10892,79804962,2023-02-14 18:02:56+00:00,b'@guitar550 @riffmandale yeah cough and cold-like. i had a fever of 102 a few days ago but was negative so thought was just flu/similar',b'yeahcoughcold-like.feverdaysagonegativethoughtflu/similar',fever
10894,1522139392139460608,2023-02-14 18:02:08+00:00,b'@joncoopertweets liberal fever dream....\n\nyou leftist fruitcakes are a strange bunch. ',b'liberalfeverdream....\n\nyouleftistfruitcakesstrangebunch.',fever
10895,1375434195238019074,2023-02-14 18:02:05+00:00,"b""rt @nup_de: @norbertmao @melindagates disgraceful that min of justice mao is in valentine's fever tagging @melindagates as our nation conti...""",b''rt:disgracefulminjusticemaovalentine'sfevertaggingnationconti...'',fever
10896,1021229765062164483,2023-02-14 18:01:54+00:00,b'@rmmkjk waking up today was a fever dream and also the best valentines day ever',b'wakingtodayfeverdreamalsobestvalentinesdayever',fever
10897,935251225431420930,2023-02-14 18:01:48+00:00,"b""come to love fever mini artist mart saturday, february 18th, to support artists like alexia's stitch shop! they spe... https://t.co/5sza23gxlu""","b''comelovefeverminiartistmartsaturday,februaryth,supportartistslikealexia'sstitchshop!spe...",fever
10898,945011520190275584,2023-02-14 18:01:45+00:00,b'get it back a new song off my upcoming album fever / sky will be out this thursday. hit the link to pre-save th... https://t.co/rslo29tlkp',b'getbacknewsongupcomingalbumfever/skythursday.hitlinkpre-saveth...,fever
10899,1375434195238019074,2023-02-14 18:01:43+00:00,"b""@norbertmao @melindagates disgraceful that min of justice mao is in valentine's fever tagging @melindagates as our... https://t.co/adglw4ucpm""",b''disgracefulminjusticemaovalentine'sfevertagging...,fever
10900,125751192,2023-02-14 18:01:31+00:00,"b""today it's 'can't live without love' \n(a song inspired by the film 'tulip fever')\nfrom my album 'wars of nature'... https://t.co/2gvdb7daq6""",b''today's'can'tlivewithoutlove'\n(songinspiredfilm'tulipfever')\nfromalbum'warsnature'...,fever
10902,172678111,2023-02-14 18:00:33+00:00,b'cant even believe #loveagainmovie trailer came out. feels like a fever dream but cant wait to see @priyankachopra... https://t.co/ou2w77gjlx',b'cantevenbelieveloveagainmovietrailercame.feelslikefeverdreamcantwaitsee...,fever
10903,1048653757066539009,2023-02-14 18:00:29+00:00,"b""i guess i can't travel anymore. went to visit some family who live 4 hours from me and i came back with a fever and... https://t.co/vxegkkm4tt""",b''guesscan'ttravelanymore.wentvisitfamilylivehourscamebackfever...,fever
10904,1511812485019582472,2023-02-14 18:00:12+00:00,b'boohoon\ni had a fever\nuntil i met you\nnow you make me cool',b'boohoon\nifever\nuntilmetyou\nnowmakecool',fever
10905,16343974,2023-02-14 18:00:11+00:00,b' marburg virus disease is an often fatal illness which causes hemorrhagic fever in humans https://t.co/r3pqvlx11k',b'marburgvirusdiseaseoftenfatalillnesscauseshemorrhagicfeverhumans,fever
10906,1502882694232875012,2023-02-14 18:00:11+00:00,b'@goodgir17753533 cat scratch fever...',b'catscratchfever...',fever
10907,2982587573,2023-02-14 18:00:01+00:00,"b'""men fall from the sky, the gods hurl thunderbolts, innocents die. that\'s how it starts, sir. the fever, the rage,... https://t.co/ljueg9twgb'","b'''menfallsky,godshurlthunderbolts,innocentsdie.that\'sstarts,sir.fever,rage,...",fever
10908,110018836,2023-02-14 17:59:48+00:00,"b'@emeraldrobinson swamp fever.\nthey think the rest of the country is, and thinks, just like them.'","b'swampfever.\ntheythinkrestcountry,thinks,like.'",fever
10909,1598962903805267968,2023-02-14 17:59:39+00:00,b'rt @naranjo_star: yessssss. my ass will always have bieber fever https://t.co/8ycfhpbbak',b'rt:yessssss.assalwaysbieberfever,fever
10910,1380895849862082561,2023-02-14 17:59:38+00:00,b'rt @babycatcalla: marburg virus (ebola) has been detected in  guinea. hemorrhagic fever.  mortality rate 90%',b'rt:marburgvirus(ebola)detectedguinea.hemorrhagicfever.mortalityrate%',fever
10911,1431413731460853770,2023-02-14 17:59:36+00:00,b'@tayeditsx like a fever-dream!',b'likefever-dream!',fever
10912,143449899,2023-02-14 17:59:28+00:00,"b""@ujuanya keep living in that fever dream of white racism. it's unhealthy to want so badly to be oppressed.""",b''keeplivingfeverdreamwhiteracism.'sunhealthywantbadlyoppressed.'',fever
10915,1530762888914288641,2023-02-14 17:58:49+00:00,b'gm! was on my way to a date and halfway there my son called from school sick with a fever. motherhood calls \nhappy... https://t.co/ao7dqfu5jl',b'gm!waydatehalfwaysoncalledschoolsickfever.motherhoodcalls\nhappy...,fever
10916,1529524467478802438,2023-02-14 17:58:40+00:00,b'what kind of flu do u have? asshat fever?',b'whatkindfluu?asshatfever?',fever
10917,828772247850594304,2023-02-14 17:58:36+00:00,"b'rt @jnewsombot: but i took my fishing pole (fearing your fever),\ndown to the swimming hole, where there grows a bitter herb\nthat blooms but...'","b'rt:tookfishingpole(fearingfever),\ndownswimminghole,growsbitterherb\nthatblooms...'",fever
10918,2301189630,2023-02-14 17:58:25+00:00,b'post movie fever is real',b'postmoviefeverreal',fever
10920,323914933,2023-02-14 17:57:50+00:00,b'karlsson fever is sweeping the nation  https://t.co/uxhj68cvu8',b'karlssonfeversweepingnation,fever
10922,424567816,2023-02-14 17:57:26+00:00,"b""flee refine subtlety fever 'we,' carry,\n?\n\n\nvox2\nvox2\nvox2""","b''fleerefinesubtletyfever'we,'carry,\n?\n\n\nvox\nvox\nvox''",fever
10924,1399131860979138567,2023-02-14 17:57:08+00:00,b'@tomseus omg yes like back rooms but weird and there were so many doors and bookshelves- that stream felt like a fever dream',b'omgyeslikebackroomsweirdmanydoorsbookshelves-streamfeltlikefeverdream',fever
10925,202952413,2023-02-14 17:57:01+00:00,"b'my baby fever is insane, i can cry '","b'mybabyfeverinsane,cry'",fever
10926,979984755125927936,2023-02-14 17:56:31+00:00,b'now playing:  bee gees - night fever  listen live: https://t.co/819vb4p34b',b'nowplaying:beegees-nightfeverlistenlive:,fever
10927,1512448465829249027,2023-02-14 17:56:28+00:00,"b""rt @thiswitchwrites: okay i'm still sick and maybe have a fever and so i tried writing from bed, fell down a research rabbit hole instead a...""","b''rt:okay'mstillsickmaybefevertriedwritingbed,fellresearchrabbitholeinstead...''",fever
10929,2243920220,2023-02-14 17:55:37+00:00,b'the truth is out there: ufo fever grips congress - politico https://t.co/tibjrtkdwh',b'thetruth:ufofevergripscongress-politico,fever
10930,792824256564305922,2023-02-14 17:55:24+00:00,b'@devsprings i have a fever so im sorry this isnt as good as usual i destroyed my throat for this but heres this... https://t.co/ak3zmgx3zw',b'feverimsorryisntgoodusualdestroyedthroatheres...,fever
10931,2223561535,2023-02-14 17:54:46+00:00,b'd his wife after this. scarlet fever\nrag\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\nto her.\n\nin vain her https://t.co/c5gmojt4jl',b'dwife.scarletfever\nrag\n_discount_noon_code_namshi_coupon_sivvi_promo_non_s_\ntoher.\n\ninvain,fever
10933,237523057,2023-02-14 17:54:35+00:00,"b'im always playing cooking fever and virtual families, main reason for having a ipad lol.'","b'imalwaysplayingcookingfevervirtualfamilies,mainreasonipadlol.'",fever
10934,913867009150083072,2023-02-14 17:54:32+00:00,b'this movie is a damn fever dream https://t.co/mmeisxj5u7',b'thismoviedamnfeverdream,fever
10935,117283121,2023-02-14 17:54:30+00:00,b'@janelle_no_5 @kenda_fever damn so yall dont be lying about the wyd convos ',b'damnyalldontlyingwydconvos',fever
10937,932672079887065090,2023-02-14 17:53:56+00:00,"b""i'm feeling cold today , i hope i'm not coming down with fever , my sinusitis are inflamed . i'm craving mala mogodu ""","b'''mfeelingcoldtoday,hope'mcomingfever,sinusitisinflamed.'mcravingmalamogodu``",fever
10938,775193956044996608,2023-02-14 17:53:42+00:00,b'im so glad my ppls having babies cause my baby fever been at an all time high  ..',b'imgladpplsbabiescausebabyfevertimehigh..',fever
10939,1564450506361245697,2023-02-14 17:53:33+00:00,b'@atexan575 all i know is i got a fever and the only cure is more cowbell',b'knowgotfevercurecowbell',fever
10940,1606162003550408707,2023-02-14 17:53:16+00:00,b'my baby for queen fever  https://t.co/knurqg21f8',b'mybabyqueenfever,fever
10941,770982352440823808,2023-02-14 17:52:48+00:00,b'1. a new line is coming in left palm and hurting like hell.\n\n2. down with viral fever. \n\n',b'.newlinecomingleftpalmhurtinglikehell.\n\n.viralfever.\n\n',fever
10942,256503351,2023-02-14 17:52:30+00:00,b'my own child giving me baby fever... she really is the cutest ',b'mychildgivingbabyfever...reallycutest',fever
10943,380624146,2023-02-14 17:51:01+00:00,b'@discog_pod @bfmvofficial scream aim fire\npoison\nfever',b'screamaimfire\npoison\nfever',fever
10945,1518768910685904897,2023-02-14 17:50:38+00:00,b'@duanerankin fever dream',b'feverdream',fever
10946,475120907,2023-02-14 17:50:37+00:00,b'my body took valentines fever literally',b'mybodytookvalentinesfeverliterally',fever
10947,1346556644570914816,2023-02-14 17:50:23+00:00,b'holograms - fever https://t.co/bhq5naodz0',b'holograms-fever,fever
10948,28889000,2023-02-14 17:50:17+00:00,b'@spelivia_fever its all making sense now whewww https://t.co/yuzpburqab',b'makingsensewhewww,fever
10949,1069973089553866752,2023-02-14 17:50:08+00:00,"b'@yukariussy no fever here, just headache'","b'fever,headache'",fever
10950,1525485779945984002,2023-02-14 17:50:08+00:00,b'i napped and woke up to agustd tour announcement........ this feels like a fever dream',b'nappedwokeagustdtourannouncement........feelslikefeverdream',fever
10951,11763162,2023-02-14 17:49:54+00:00,b'rt @amylizbishop: so excited for everyones mind to be as blown as i was upon reading @kailayus yellow fever hustler!!! i remember saying...',b'rt:excitedeveryonesmindblownuponreadingyellowfeverhustler!!!remembersaying...',fever
10952,1595352367020609544,2023-02-14 17:49:36+00:00,"b""i'm burning up idk if its coz of metabolism getting high or fever""",b'''mburningidkcozmetabolismgettinghighfever'',fever
10953,1012057436335812608,2023-02-14 17:49:33+00:00,b'it feels like a fever dream https://t.co/oce7ac1kqa',b'itfeelslikefeverdream,fever
10955,1355078218341081088,2023-02-14 17:49:23+00:00,"b'i was suffering from a strange fever and cough for the past week, so was inactive in the fandom. now yesterday it g... https://t.co/ou7svr6ikb'","b'sufferingstrangefevercoughpastweek,inactivefandom.yesterdayg...",fever
10958,1124274860392419328,2023-02-14 17:48:51+00:00,b'tell me this is a fever dream https://t.co/z28mfl4jmt',b'tellfeverdream,fever
10959,1557055812710834180,2023-02-14 17:48:44+00:00,b'fever #elvis https://t.co/tbmobh59ew via @youtube',b'feverelvisvia',fever
10960,1187180961135497216,2023-02-14 17:48:43+00:00,b'how this fever is making me feel  #poppunkmusic #guitar #posthardcore #guitarist #music #fever https://t.co/doroasp6pg',b'howfevermakingfeelpoppunkmusicguitarposthardcoreguitaristmusicfever,fever
10961,43733072,2023-02-14 17:48:25+00:00,b'so excited for everyones mind to be as blown as i was upon reading @kailayus yellow fever hustler!!! i remember s... https://t.co/ddjasmhlf6',b'soexcitedeveryonesmindblownuponreadingyellowfeverhustler!!!remember...,fever
10962,106498014,2023-02-14 17:48:09+00:00,"b""practice streaming the title track by streaming fever mv now, we're so close to 100m \n(https://t.co/kwrtmtzlrw) https://t.co/vj5bn7qnpm""","b''practicestreamingtitletrackstreamingfevermv,'reclose\n(",fever
10963,14827639,2023-02-14 17:48:09+00:00,"b""love or leave her, yellow fever\nsure, it's all in the game\nand who are you\njust another scurvy brother https://t.co/xpdobblzdj""","b''loveleave,yellowfever\nsure,'sgame\nandyou\njustanotherscurvybrother",fever
10964,1503634778419044353,2023-02-14 17:48:04+00:00,b'might not be able to watch the match today bc i have a fever  https://t.co/sqnoftb6ac',b'mightablewatchmatchtodaybcfever,fever
10965,363751567,2023-02-14 17:48:03+00:00,b'marburg virus (ebola) has been detected in  guinea. hemorrhagic fever.  mortality rate 90%',b'marburgvirus(ebola)detectedguinea.hemorrhagicfever.mortalityrate%',fever
10966,1360770482556051457,2023-02-14 17:47:53+00:00,"b'rt @leblorstofgames: pre-order [amazon, $39.99, 03/09/23]: transport fever 2 - console edition (xsx)\n\n https://t.co/jpwadul9oo \n\n https:/...'","b'rt:pre-order[amazon,$.,//]:transportfever-consoleedition(xsx)\n\n\n\n",fever
10969,1412398363417452544,2023-02-14 17:47:31+00:00,"b'pre-order [amazon, $39.99, 03/09/23]: transport fever 2 - console edition (xsx)\n\n https://t.co/jpwadul9oo \n\n... https://t.co/rcjtm8o1g1'","b'pre-order[amazon,$.,//]:transportfever-consoleedition(xsx)\n\n\n\n...",fever
10970,18417822,2023-02-14 17:47:30+00:00,b'the last almost 3 hours have felt like a fever dream.',b'thelastalmosthoursfeltlikefeverdream.',fever
10971,1395750528701767680,2023-02-14 17:46:37+00:00,b'rt @bhargav0315: during brucelee movie time title song ni single night lo finish chesadu fever unna kooda &amp; srk visited that song sets and...',b'rt:bruceleemovietimetitlesongnisinglenightlofinishchesadufeverunnakooda&amp;srkvisitedsongsets...',fever
10972,1040469901750755329,2023-02-14 17:46:36+00:00,b'@aqsa_rehman22 fever is only. #psl2023 https://t.co/0rweteukpz',b'fever.psl,fever
10974,19074764,2023-02-14 17:45:59+00:00,b'#nowplaying roy hamilton - jungle fever',b'nowplayingroyhamilton-junglefever',fever
10976,1465482157736935425,2023-02-14 17:45:13+00:00,b'i saw this on my fyp drunk as fuck and thought i was having like a fever dream what is she doing there https://t.co/phvbpyz3lx',b'sawfypdrunkfuckthoughtlikefeverdream,fever
10979,1083777091169144832,2023-02-14 17:45:12+00:00,b'my baby fever through the rooffff',b'mybabyfeverrooffff',fever
10980,887131091756306432,2023-02-14 17:45:03+00:00,b'these students have been beset with the rolling fever!  it features a variety of math skillsand requires magnifi... https://t.co/lonaard0i4',b'thesestudentsbesetrollingfever!featuresvarietymathskillsandrequiresmagnifi...,fever
10984,165938770,2023-02-14 17:44:08+00:00,b'my fever finally trying to go away',b'myfeverfinallytryinggoaway',fever
10985,34551492,2023-02-14 17:44:08+00:00,"b""@vidsthatgohard honestly one of the funniest, most fever dreamish movies i've ever seen, love it""","b''honestlyonefunniest,feverdreamishmovies'veeverseen,love''",fever
10986,946479323870928896,2023-02-14 17:44:02+00:00,b'i have very unfortunate baby fever.',b'unfortunatebabyfever.',fever
10988,1555559831465230338,2023-02-14 17:43:59+00:00,"b""@namcloser omg you've a high fever, take medicines &amp; sleep. take care""","b''omg'vehighfever,takemedicines&amp;sleep.takecare''",fever
10991,1510672198893285380,2023-02-14 17:43:45+00:00,"b'art of the day: ""summer night fever"". buy at: https://t.co/vkn2r4phgz https://t.co/vzhkdaecuo'",b'artday:``summernightfever''.buy:,fever
10992,379418099,2023-02-14 17:43:45+00:00,b'this fever and body aches are not it. someone give me the strength to make it through the last 5 hours of work ',b'thisfeverbodyaches.someonegivestrengthmakelasthourswork',fever
10994,1378644058168508416,2023-02-14 17:43:10+00:00,b'cabin fever todaayyyy https://t.co/w1tglp9wyv',b'cabinfevertodaayyyy,fever
10995,1616136734844293120,2023-02-14 17:42:29+00:00,b'this feels like a fever dream',b'thisfeelslikefeverdream',fever
10996,2356338985,2023-02-14 17:42:20+00:00,b'@poizenjam @jennyenicholson one time i was sick and sleep deprived too the point of experiencing a waking fever dre... https://t.co/9ozyw9y2qi',b'onetimesicksleepdeprivedpointexperiencingwakingfeverdre...,fever
10997,37714344,2023-02-14 17:42:20+00:00,"b'in this article for @medscape #infectiousdiseases, i discuss the 1793 philadelphia yellow fever outbreak &amp; dr. benj... https://t.co/qwirzwd9wp'","b'inarticleinfectiousdiseases,discussphiladelphiayellowfeveroutbreak&amp;dr.benj...",fever
10998,1594926611832442880,2023-02-14 17:42:02+00:00,b'everything feels like fever daydream today.',b'everythingfeelslikefeverdaydreamtoday.',fever
10999,1606718683422023680,2023-02-14 17:41:29+00:00,b'the ufo fever gripping washington | the week uk https://t.co/9e3ruds30f',b'theufofevergrippingwashington|weekuk,fever
11000,1399798308776853505,2023-02-14 17:41:00+00:00,b'@chirism_ @potato_bun0308 enid are you alright!?!?!?you have a fever or something!?!?!?!?',b'enidalright!?!?!?feversomething!?!?!?!?',fever
