,id,Time,Tweet,tags,pre,words
65,912799952476233729,2023-02-07 19:40:41+00:00,b'nausea\n\nvomiting\n\ndiarrhea\n\nstomach cramps\n\nheadache\n\nfever\n\nbody aches https://t.co/9ow6nhvvwb',fever,b nausea n nvomiting n ndiarrhea n nstomach cramps n nheadache n nfever n nbody aches,"['b', 'nausea', 'n', 'nvomiting', 'n', 'ndiarrhea', 'n', 'nstomach', 'cramps', 'n', 'nheadache', 'n', 'nfever', 'n', 'nbody', 'aches']"
66,4229115557,2023-02-14 17:38:14+00:00,b'and the feverish4 anxiety incident to betting other 56 toefl110+ ielts7.5+  gre305+  gmat780+  sat1565+  act35+... https://t.co/4aff9mtsa9',fever,b and the feverish4 anxiety incident to betting other 56 toefl110 ielts7 5 gre305 gmat780 sat1565 act35,"['b', 'and', 'the', 'feverish4', 'anxiety', 'incident', 'to', 'betting', 'other', '56', 'toefl110', 'ielts7', '5', 'gre305', 'gmat780', 'sat1565', 'act35']"
67,134642268,2023-02-14 16:47:02+00:00,b'@ricchfever @theejoeyy yall dont understand this is dangerous because your reckless drive causes people to have a... https://t.co/dfydpb9lxt',fever,b yall dont understand this is dangerous because your reckless drive causes people to have a,"['b', 'yall', 'dont', 'understand', 'this', 'is', 'dangerous', 'because', 'your', 'reckless', 'drive', 'causes', 'people', 'to', 'have', 'a']"
68,1505418267271348224,2023-02-14 18:16:35+00:00,"b'pour me water, holy water quench this fever'",fever,b pour me water holy water quench this fever,"['b', 'pour', 'me', 'water', 'holy', 'water', 'quench', 'this', 'fever']"
69,1574342633715023873,2023-02-14 18:16:26+00:00,b'@phillycrimeupd wait til jungle fever hits this summer.....its going to be a record breaking year of trash shooting trash!',fever,b wait til jungle fever hits this summer its going to be a record breaking year of trash shooting trash,"['b', 'wait', 'til', 'jungle', 'fever', 'hits', 'this', 'summer', 'its', 'going', 'to', 'be', 'a', 'record', 'breaking', 'year', 'of', 'trash', 'shooting', 'trash']"
70,1166812441180803074,2023-02-14 18:15:37+00:00,"b""had a funny thought while listening to a song \n\nbeau &amp; valentine at a disco dancing to 'night fever' by adam garci... https://t.co/xnzrm3xogl""",fever,b had a funny thought while listening to a song n nbeau amp valentine at a disco dancing to night fever by adam garci,"['b', 'had', 'a', 'funny', 'thought', 'while', 'listening', 'to', 'a', 'song', 'n', 'nbeau', 'amp', 'valentine', 'at', 'a', 'disco', 'dancing', 'to', 'night', 'fever', 'by', 'adam', 'garci']"
71,3094635489,2023-02-14 18:15:17+00:00,b'when iiiiiiiiiii was a child......i had a fever......\n\nmy hands felt just like...two big ballooooons...... https://t.co/xgjzpp4h28',fever,b when iiiiiiiiiii was a child i had a fever n nmy hands felt just like two big ballooooons,"['b', 'when', 'iiiiiiiiiii', 'was', 'a', 'child', 'i', 'had', 'a', 'fever', 'n', 'nmy', 'hands', 'felt', 'just', 'like', 'two', 'big', 'ballooooons']"
72,1597310182891159552,2023-02-14 18:15:10+00:00,"b""usually i would be angry with all the sh t takes on this app but last time i checked i had 39.8 in fever so i'm jus... https://t.co/jrc97ytfbk""",fever,b usually i would be angry with all the sh t takes on this app but last time i checked i had 39 8 in fever so i m jus,"['b', 'usually', 'i', 'would', 'be', 'angry', 'with', 'all', 'the', 'sh', 't', 'takes', 'on', 'this', 'app', 'but', 'last', 'time', 'i', 'checked', 'i', 'had', '39', '8', 'in', 'fever', 'so', 'i', 'm', 'jus']"
73,79975924,2023-02-14 18:14:50+00:00,"b'rt @primary_immune: patient 1 : 9 year-old boy: from infancy -&gt; oral lesions, recurrent fever, diarrhea, vomiting, atopic dermatitis...\npa...'",fever,b rt immune patient 1 9 year old boy from infancy gt oral lesions recurrent fever diarrhea vomiting atopic dermatitis npa,"['b', 'rt', 'immune', 'patient', '1', '9', 'year', 'old', 'boy', 'from', 'infancy', 'gt', 'oral', 'lesions', 'recurrent', 'fever', 'diarrhea', 'vomiting', 'atopic', 'dermatitis', 'npa']"
74,1388564695875870724,2023-02-14 18:14:38+00:00,b'the truth is out there: ufo fever grips congress - politico https://t.co/5voap5kd9z',fever,b the truth is out there ufo fever grips congress politico,"['b', 'the', 'truth', 'is', 'out', 'there', 'ufo', 'fever', 'grips', 'congress', 'politico']"
75,79975924,2023-02-14 18:14:26+00:00,"b'patient 1 : 9 year-old boy: from infancy -&gt; oral lesions, recurrent fever, diarrhea, vomiting, atopic dermatitis..... https://t.co/6afehj42lh'",fever,b patient 1 9 year old boy from infancy gt oral lesions recurrent fever diarrhea vomiting atopic dermatitis,"['b', 'patient', '1', '9', 'year', 'old', 'boy', 'from', 'infancy', 'gt', 'oral', 'lesions', 'recurrent', 'fever', 'diarrhea', 'vomiting', 'atopic', 'dermatitis']"
76,1445090799209877509,2023-02-14 18:13:23+00:00,"b""spent valentine's day with a huge fever and headaches, fun!""",fever,b spent valentine s day with a huge fever and headaches fun,"['b', 'spent', 'valentine', 's', 'day', 'with', 'a', 'huge', 'fever', 'and', 'headaches', 'fun']"
77,914209005148491776,2023-02-14 18:13:16+00:00,"b""i burn!\ncan't hold me now\nyou got nothing that can stop me\ni burn!\nswing all you want\nlike a fever, i will take you down""",fever,b i burn ncan t hold me now nyou got nothing that can stop me ni burn nswing all you want nlike a fever i will take you down,"['b', 'i', 'burn', 'ncan', 't', 'hold', 'me', 'now', 'nyou', 'got', 'nothing', 'that', 'can', 'stop', 'me', 'ni', 'burn', 'nswing', 'all', 'you', 'want', 'nlike', 'a', 'fever', 'i', 'will', 'take', 'you', 'down']"
78,1480571583383150602,2023-02-14 18:13:13+00:00,b'rt @peeliwg: @goldsbie had a condo property manager who had no sick days. he developed a persistent fever over 2 wks yet had no choice but...',fever,b rt had a condo property manager who had no sick days he developed a persistent fever over 2 wks yet had no choice but,"['b', 'rt', 'had', 'a', 'condo', 'property', 'manager', 'who', 'had', 'no', 'sick', 'days', 'he', 'developed', 'a', 'persistent', 'fever', 'over', '2', 'wks', 'yet', 'had', 'no', 'choice', 'but']"
79,31924521,2023-02-14 18:13:13+00:00,"b'thank you, lee mergner, for this marvelous wbgo interview about my new cd ""fever: a peggy lee celebration!"" ""https://t.co/hif453a3nb'",fever,b thank you lee mergner for this marvelous wbgo interview about my new cd fever a peggy lee celebration,"['b', 'thank', 'you', 'lee', 'mergner', 'for', 'this', 'marvelous', 'wbgo', 'interview', 'about', 'my', 'new', 'cd', 'fever', 'a', 'peggy', 'lee', 'celebration']"
80,1577794428407873538,2023-02-14 18:13:09+00:00,"b'this is what i warned about ""hemorhagic fever"" (similar to ebola)\n\nthey are talking about it now .... stock up on c... https://t.co/q3odsn2jvi'",fever,b this is what i warned about hemorhagic fever similar to ebola n nthey are talking about it now stock up on c,"['b', 'this', 'is', 'what', 'i', 'warned', 'about', 'hemorhagic', 'fever', 'similar', 'to', 'ebola', 'n', 'nthey', 'are', 'talking', 'about', 'it', 'now', 'stock', 'up', 'on', 'c']"
81,1486635125022478337,2023-02-14 18:12:58+00:00,b'i am feeling kaafi sick rn:)))) this fever is killing me',fever,b i am feeling kaafi sick rn this fever is killing me,"['b', 'i', 'am', 'feeling', 'kaafi', 'sick', 'rn', 'this', 'fever', 'is', 'killing', 'me']"
82,1438733486412554248,2023-02-14 18:12:47+00:00,b'@_yunkicafe mine fever',fever,b yunkicafe mine fever,"['b', 'yunkicafe', 'mine', 'fever']"
83,1299432666236846087,2023-02-14 18:11:48+00:00,"b'rt @catiezee: ""illness was the cause of the sharp rises in absences before christmas, as strep a...scarlet fever...as well as covid...empti...'",fever,b rt illness was the cause of the sharp rises in absences before christmas as strep a scarlet fever as well as covid empti,"['b', 'rt', 'illness', 'was', 'the', 'cause', 'of', 'the', 'sharp', 'rises', 'in', 'absences', 'before', 'christmas', 'as', 'strep', 'a', 'scarlet', 'fever', 'as', 'well', 'as', 'covid', 'empti']"
84,1031619146776305665,2023-02-14 18:11:48+00:00,b'all my nephews and nieces give me baby fever',fever,b all my nephews and nieces give me baby fever,"['b', 'all', 'my', 'nephews', 'and', 'nieces', 'give', 'me', 'baby', 'fever']"
85,61232229,2023-02-14 18:11:43+00:00,"b'@crystalbunni i caught baby fever soooooo bad, yesterday!!!'",fever,b i caught baby fever soooooo bad yesterday,"['b', 'i', 'caught', 'baby', 'fever', 'soooooo', 'bad', 'yesterday']"
86,318901961,2023-02-14 18:11:09+00:00,b'this fever nd being at school got me fuuuuucked up rn',fever,b this fever nd being at school got me fuuuuucked up rn,"['b', 'this', 'fever', 'nd', 'being', 'at', 'school', 'got', 'me', 'fuuuuucked', 'up', 'rn']"
87,1615649295939604480,2023-02-14 18:10:50+00:00,b'today has by far been one of the toughest days as a single mother. ive been running a fever most of the day and st... https://t.co/mdhpgug4gz',fever,b today has by far been one of the toughest days as a single mother ive been running a fever most of the day and st,"['b', 'today', 'has', 'by', 'far', 'been', 'one', 'of', 'the', 'toughest', 'days', 'as', 'a', 'single', 'mother', 'ive', 'been', 'running', 'a', 'fever', 'most', 'of', 'the', 'day', 'and', 'st']"
88,82673602,2023-02-14 18:10:48+00:00,b'@blake_allen13 @billscher eh i dont think someone ever loses presidential fever once they catch it. but the path f... https://t.co/5ensb1w91t',fever,b allen13 eh i dont think someone ever loses presidential fever once they catch it but the path f,"['b', 'allen13', 'eh', 'i', 'dont', 'think', 'someone', 'ever', 'loses', 'presidential', 'fever', 'once', 'they', 'catch', 'it', 'but', 'the', 'path', 'f']"
89,1320293023,2023-02-14 18:10:43+00:00,"b'limits,in demarest, certified, self-willingness fever intimidation\n?\n\n\nax\nax\nax'",fever,b limits in demarest certified self willingness fever intimidation n n n nax nax nax,"['b', 'limits', 'in', 'demarest', 'certified', 'self', 'willingness', 'fever', 'intimidation', 'n', 'n', 'n', 'nax', 'nax', 'nax']"
90,1074942743141441536,2023-02-14 18:10:25+00:00,b'still think this is a fever dream https://t.co/scnhax0cx5',fever,b still think this is a fever dream,"['b', 'still', 'think', 'this', 'is', 'a', 'fever', 'dream']"
91,1922822563,2023-02-14 18:09:59+00:00,"b'fever, inevitable. scanner. disappointment house. react\n?\n\n\nh80\nh80\nh80'",fever,b fever inevitable scanner disappointment house react n n n nh80 nh80 nh80,"['b', 'fever', 'inevitable', 'scanner', 'disappointment', 'house', 'react', 'n', 'n', 'n', 'nh80', 'nh80', 'nh80']"
92,852657061,2023-02-14 18:09:41+00:00,"b'hi fever,i can feel you coming,i can feel you.'",fever,b hi fever i can feel you coming i can feel you,"['b', 'hi', 'fever', 'i', 'can', 'feel', 'you', 'coming', 'i', 'can', 'feel', 'you']"
93,29038143,2023-02-14 18:09:26+00:00,b'@throatmealrulez how high is the fever..? ',fever,b how high is the fever,"['b', 'how', 'high', 'is', 'the', 'fever']"
94,64096507,2023-02-14 18:09:24+00:00,b'i am panicking!!!!!!! this has to be a fever dream. https://t.co/o5weoefv73',fever,b i am panicking this has to be a fever dream,"['b', 'i', 'am', 'panicking', 'this', 'has', 'to', 'be', 'a', 'fever', 'dream']"
95,1500394600762068993,2023-02-14 18:09:08+00:00,"b'nnewi, what is this?\n\nnnewi is still standing for peter obi \n\nnnewi added more heat untop of ladipo fever ... https://t.co/iycdqylf2z'",fever,b nnewi what is this n nnnewi is still standing for peter obi n nnnewi added more heat untop of ladipo fever,"['b', 'nnewi', 'what', 'is', 'this', 'n', 'nnnewi', 'is', 'still', 'standing', 'for', 'peter', 'obi', 'n', 'nnnewi', 'added', 'more', 'heat', 'untop', 'of', 'ladipo', 'fever']"
96,1408810351265787917,2023-02-14 18:08:59+00:00,b'how to sleep with a fever',fever,b how to sleep with a fever,"['b', 'how', 'to', 'sleep', 'with', 'a', 'fever']"
97,1264730871363493893,2023-02-14 18:08:50+00:00,"b'- people, with sunset suffering an endless fever.\n\ncan she reverse the spell, even being affected by it herself?'",fever,b people with sunset suffering an endless fever n ncan she reverse the spell even being affected by it herself,"['b', 'people', 'with', 'sunset', 'suffering', 'an', 'endless', 'fever', 'n', 'ncan', 'she', 'reverse', 'the', 'spell', 'even', 'being', 'affected', 'by', 'it', 'herself']"
98,160364401,2023-02-14 18:08:19+00:00,b'i thought allergies but now my body hurt and i confirmed a fever. hopefully not the flu again . nap time ',fever,b i thought allergies but now my body hurt and i confirmed a fever hopefully not the flu again nap time,"['b', 'i', 'thought', 'allergies', 'but', 'now', 'my', 'body', 'hurt', 'and', 'i', 'confirmed', 'a', 'fever', 'hopefully', 'not', 'the', 'flu', 'again', 'nap', 'time']"
99,1409763588429000705,2023-02-14 18:07:55+00:00,b'craw fever gna knock me out in this car',fever,b craw fever gna knock me out in this car,"['b', 'craw', 'fever', 'gna', 'knock', 'me', 'out', 'in', 'this', 'car']"
100,1616069453946535938,2023-02-14 18:07:53+00:00,b'@hrtchangbin a what?? this is a fever dream icb.',fever,b a what this is a fever dream icb,"['b', 'a', 'what', 'this', 'is', 'a', 'fever', 'dream', 'icb']"
101,3230668306,2023-02-14 18:07:19+00:00,b'@voadeewa what a failed state.75 years or so of corruption n religious fever has destroyed a nation that had all.st... https://t.co/rawre1sbmt',fever,b what a failed state 75 years or so of corruption n religious fever has destroyed a nation that had all st,"['b', 'what', 'a', 'failed', 'state', '75', 'years', 'or', 'so', 'of', 'corruption', 'n', 'religious', 'fever', 'has', 'destroyed', 'a', 'nation', 'that', 'had', 'all', 'st']"
102,1234468825753628677,2023-02-14 18:07:17+00:00,b'its cup fever at woodlands tonight as our j team from div 4 take on our i team from div 3 #cupmagic #giantkilling',fever,b its cup fever at woodlands tonight as our j team from div 4 take on our i team from div 3,"['b', 'its', 'cup', 'fever', 'at', 'woodlands', 'tonight', 'as', 'our', 'j', 'team', 'from', 'div', '4', 'take', 'on', 'our', 'i', 'team', 'from', 'div', '3']"
103,1217589338,2023-02-14 18:06:57+00:00,b'gap fever  https://t.co/m6bjeeawof',fever,b gap fever,"['b', 'gap', 'fever']"
104,3499202774,2023-02-14 18:06:49+00:00,b'literally a fever dream i cannot believe this',fever,b literally a fever dream i cannot believe this,"['b', 'literally', 'a', 'fever', 'dream', 'i', 'cannot', 'believe', 'this']"
105,610014172,2023-02-14 18:06:48+00:00,b'why @karachikingsary still in fever of @iamamirofficial?\n@salman_ary please move on sir g. main bowler failed to ge... https://t.co/s93rcknztz',fever,b why still in fever of n@salman ary please move on sir g main bowler failed to ge,"['b', 'why', 'still', 'in', 'fever', 'of', 'n', 'salman', 'ary', 'please', 'move', 'on', 'sir', 'g', 'main', 'bowler', 'failed', 'to', 'ge']"
106,1575578966261628928,2023-02-14 18:06:30+00:00,"b'for everyone now in a fever over digital id, understand that that ship sailed no later than 2016. \nsoylent green -... https://t.co/vukupykbaz'",fever,b for everyone now in a fever over digital id understand that that ship sailed no later than 2016 nsoylent green,"['b', 'for', 'everyone', 'now', 'in', 'a', 'fever', 'over', 'digital', 'id', 'understand', 'that', 'that', 'ship', 'sailed', 'no', 'later', 'than', '2016', 'nsoylent', 'green']"
107,1526376534398803968,2023-02-14 18:06:09+00:00,"b'@midknight077 some kinda coughing spell xd mostly when i try to talk no fever or anything though, and covid(-) lol'",fever,b some kinda coughing spell xd mostly when i try to talk no fever or anything though and covid lol,"['b', 'some', 'kinda', 'coughing', 'spell', 'xd', 'mostly', 'when', 'i', 'try', 'to', 'talk', 'no', 'fever', 'or', 'anything', 'though', 'and', 'covid', 'lol']"
108,3032577950,2023-02-14 18:06:01+00:00,b'#nowplaying to the top (feat. dvi) by psychic fever from exile tribe on j-pop powerplay https://t.co/ffyreth9jt... https://t.co/txrbtftiob',fever,b to the top feat dvi by psychic fever from exile tribe on j pop powerplay,"['b', 'to', 'the', 'top', 'feat', 'dvi', 'by', 'psychic', 'fever', 'from', 'exile', 'tribe', 'on', 'j', 'pop', 'powerplay']"
109,955204246496071680,2023-02-14 18:05:55+00:00,b'im mad cause why tf i woke up with a fever ',fever,b im mad cause why tf i woke up with a fever,"['b', 'im', 'mad', 'cause', 'why', 'tf', 'i', 'woke', 'up', 'with', 'a', 'fever']"
110,781021410,2023-02-14 18:05:17+00:00,b'checking in.\n\ni can definitely tell im improving (just not fast enough lol). the fever for the most part is gone.... https://t.co/ld5rgivla1',fever,b checking in n ni can definitely tell im improving just not fast enough lol the fever for the most part is gone,"['b', 'checking', 'in', 'n', 'ni', 'can', 'definitely', 'tell', 'im', 'improving', 'just', 'not', 'fast', 'enough', 'lol', 'the', 'fever', 'for', 'the', 'most', 'part', 'is', 'gone']"
